publication	study	subject	item	repetition	voicing	usable	vowel_dur	condition	comment
Roettger_etal_2014	2	9	dug	1	voiced	usable	113	B	Normal
Roettger_etal_2014	2	9	duk	1	voiceless	usable	134	B	Normal
Roettger_etal_2014	2	9	fag	1	voiced	usable	204	B	Normal
Roettger_etal_2014	2	9	fak	1	voiceless	usable	179	B	Normal
Roettger_etal_2014	2	9	faub	1	voiced	usable	169	B	Normal
Roettger_etal_2014	2	9	faup	1	voiceless	usable	164	B	Normal
Roettger_etal_2014	2	9	flab	1	voiced	usable	176	A	Enhanced
Roettger_etal_2014	2	9	flap	1	voiceless	usable	152	A	Enhanced
Roettger_etal_2014	2	9	fleb	1	voiced	usable	124	C	Reduced
Roettger_etal_2014	2	9	flep	1	voiceless	usable	142	C	Reduced
Roettger_etal_2014	2	9	freb	1	voiced	usable	166	A	Enhanced
Roettger_etal_2014	2	9	frep	1	voiceless	usable	132	A	Enhanced
Roettger_etal_2014	2	9	frob	1	voiced	usable	NA	C	Reduced
Roettger_etal_2014	2	9	frog	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	9	frok	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	9	frop	1	voiceless	usable	NA	C	Reduced
Roettger_etal_2014	2	9	frub	1	voiced	usable	134	A	Enhanced
Roettger_etal_2014	2	9	frup	1	voiceless	usable	140	A	Enhanced
Roettger_etal_2014	2	9	gag	1	voiced	usable	214	D	Reversed
Roettger_etal_2014	2	9	gak	1	voiceless	usable	197	D	Reversed
Roettger_etal_2014	2	9	gaub	1	voiced	usable	179	C	Reduced
Roettger_etal_2014	2	9	gaug	1	voiced	usable	194	D	Reversed
Roettger_etal_2014	2	9	gauk	1	voiceless	usable	188	D	Reversed
Roettger_etal_2014	2	9	gaup	1	voiceless	usable	158	C	Reduced
Roettger_etal_2014	2	9	gleg	1	voiced	usable	148	C	Reduced
Roettger_etal_2014	2	9	glek	1	voiceless	usable	159	C	Reduced
Roettger_etal_2014	2	9	glieb	1	voiced	usable	133	C	Reduced
Roettger_etal_2014	2	9	gliep	1	voiceless	usable	145	C	Reduced
Roettger_etal_2014	2	9	gob	1	voiced	usable	174	B	Normal
Roettger_etal_2014	2	9	gop	1	voiceless	usable	123	B	Normal
Roettger_etal_2014	2	9	grieb	1	voiced	usable	153	B	Normal
Roettger_etal_2014	2	9	griep	1	voiceless	usable	113	B	Normal
Roettger_etal_2014	2	9	heg	1	voiced	usable	168	B	Normal
Roettger_etal_2014	2	9	hek	1	voiceless	usable	127	B	Normal
Roettger_etal_2014	2	9	klab	1	voiced	usable	167	B	Normal
Roettger_etal_2014	2	9	klap	1	voiceless	usable	183	B	Normal
Roettger_etal_2014	2	9	krob	1	voiced	usable	135	A	Enhanced
Roettger_etal_2014	2	9	krop	1	voiceless	usable	148	A	Enhanced
Roettger_etal_2014	2	9	mieb	1	voiced	usable	147	D	Reversed
Roettger_etal_2014	2	9	miep	1	voiceless	usable	123	D	Reversed
Roettger_etal_2014	2	9	naub	1	voiced	usable	155	D	Reversed
Roettger_etal_2014	2	9	naug	1	voiced	usable	181	C	Reduced
Roettger_etal_2014	2	9	nauk	1	voiceless	usable	178	C	Reduced
Roettger_etal_2014	2	9	naup	1	voiceless	usable	175	D	Reversed
Roettger_etal_2014	2	9	nug	1	voiced	usable	151	A	Enhanced
Roettger_etal_2014	2	9	nuk	1	voiceless	usable	141	A	Enhanced
Roettger_etal_2014	2	9	prieg	1	voiced	usable	158	A	Enhanced
Roettger_etal_2014	2	9	priek	1	voiceless	usable	133	A	Enhanced
Roettger_etal_2014	2	9	prug	1	voiced	usable	127	D	Reversed
Roettger_etal_2014	2	9	pruk	1	voiceless	usable	116	D	Reversed
Roettger_etal_2014	2	9	rog	1	voiced	usable	163	C	Reduced
Roettger_etal_2014	2	9	rok	1	voiceless	usable	165	C	Reduced
Roettger_etal_2014	2	9	schlab	1	voiced	usable	162	D	Reversed
Roettger_etal_2014	2	9	schlap	1	voiceless	usable	186	D	Reversed
Roettger_etal_2014	2	9	schmaub	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	9	schmaup	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	9	schrieg	1	voiced	usable	129	D	Reversed
Roettger_etal_2014	2	9	schriek	1	voiceless	usable	152	D	Reversed
Roettger_etal_2014	2	9	schug	1	voiced	usable	138	C	Reduced
Roettger_etal_2014	2	9	schuk	1	voiceless	usable	99	C	Reduced
Roettger_etal_2014	2	9	spag	1	voiced	usable	212	A	Enhanced
Roettger_etal_2014	2	9	spak	1	voiceless	usable	199	A	Enhanced
Roettger_etal_2014	2	9	staug	1	voiced	usable	179	B	Normal
Roettger_etal_2014	2	9	stauk	1	voiceless	usable	162	B	Normal
Roettger_etal_2014	2	9	streg	1	voiced	usable	179	D	Reversed
Roettger_etal_2014	2	9	strek	1	voiceless	usable	160	D	Reversed
Roettger_etal_2014	2	9	sub	1	voiced	usable	134	D	Reversed
Roettger_etal_2014	2	9	sup	1	voiceless	usable	127	D	Reversed
Roettger_etal_2014	2	9	trieg	1	voiced	usable	132	C	Reduced
Roettger_etal_2014	2	9	triek	1	voiceless	usable	107	C	Reduced
Roettger_etal_2014	2	9	wieb	1	voiced	usable	119	A	Enhanced
Roettger_etal_2014	2	9	wiep	1	voiceless	usable	135	A	Enhanced
Roettger_etal_2014	2	9	wub	1	voiced	usable	112	B	Normal
Roettger_etal_2014	2	9	wug	1	voiced	usable	135	A	Enhanced
Roettger_etal_2014	2	9	wuk	1	voiceless	usable	137	A	Enhanced
Roettger_etal_2014	2	9	wup	1	voiceless	usable	123	B	Normal
Roettger_etal_2014	2	9	zeb	1	voiced	usable	119	B	Normal
Roettger_etal_2014	2	9	zep	1	voiceless	usable	132	B	Normal
Roettger_etal_2014	2	9	bleb	2	voiced	usable	166	D	Reversed
Roettger_etal_2014	2	9	blep	2	voiceless	usable	143	D	Reversed
Roettger_etal_2014	2	9	blog	2	voiced	usable	164	B	Normal
Roettger_etal_2014	2	9	blok	2	voiceless	usable	136	B	Normal
Roettger_etal_2014	2	9	dieg	2	voiced	usable	145	B	Normal
Roettger_etal_2014	2	9	diek	2	voiceless	usable	134	B	Normal
Roettger_etal_2014	2	9	dob	2	voiced	usable	175	D	Reversed
Roettger_etal_2014	2	9	dop	2	voiceless	usable	170	D	Reversed
Roettger_etal_2014	2	9	dug	2	voiced	usable	137	B	Normal
Roettger_etal_2014	2	9	duk	2	voiceless	usable	140	B	Normal
Roettger_etal_2014	2	9	fag	2	voiced	usable	207	B	Normal
Roettger_etal_2014	2	9	fak	2	voiceless	usable	179	B	Normal
Roettger_etal_2014	2	9	faub	2	voiced	usable	163	B	Normal
Roettger_etal_2014	2	9	faup	2	voiceless	usable	145	B	Normal
Roettger_etal_2014	2	9	frog	2	voiced	usable	151	D	Reversed
Roettger_etal_2014	2	9	frok	2	voiceless	usable	164	D	Reversed
Roettger_etal_2014	2	9	gag	2	voiced	usable	207	D	Reversed
Roettger_etal_2014	2	9	gak	2	voiceless	usable	199	D	Reversed
Roettger_etal_2014	2	9	gaug	2	voiced	usable	176	D	Reversed
Roettger_etal_2014	2	9	gauk	2	voiceless	usable	192	D	Reversed
Roettger_etal_2014	2	9	gob	2	voiced	usable	171	B	Normal
Roettger_etal_2014	2	9	gop	2	voiceless	usable	168	B	Normal
Roettger_etal_2014	2	9	grieb	2	voiced	usable	164	B	Normal
Roettger_etal_2014	2	9	griep	2	voiceless	usable	143	B	Normal
Roettger_etal_2014	2	9	heg	2	voiced	usable	159	B	Normal
Roettger_etal_2014	2	9	hek	2	voiceless	usable	149	B	Normal
Roettger_etal_2014	2	9	klab	2	voiced	usable	188	B	Normal
Roettger_etal_2014	2	9	klap	2	voiceless	usable	171	B	Normal
Roettger_etal_2014	2	9	mieb	2	voiced	usable	132	D	Reversed
Roettger_etal_2014	2	9	miep	2	voiceless	usable	133	D	Reversed
Roettger_etal_2014	2	9	naub	2	voiced	usable	178	D	Reversed
Roettger_etal_2014	2	9	naup	2	voiceless	usable	175	D	Reversed
Roettger_etal_2014	2	9	prug	2	voiced	usable	122	D	Reversed
Roettger_etal_2014	2	9	pruk	2	voiceless	usable	114	D	Reversed
Roettger_etal_2014	2	9	schlab	2	voiced	usable	178	D	Reversed
Roettger_etal_2014	2	9	schlap	2	voiceless	usable	177	D	Reversed
Roettger_etal_2014	2	9	schrieg	2	voiced	usable	147	D	Reversed
Roettger_etal_2014	2	9	schriek	2	voiceless	usable	147	D	Reversed
Roettger_etal_2014	2	9	staug	2	voiced	usable	193	B	Normal
Roettger_etal_2014	2	9	stauk	2	voiceless	usable	172	B	Normal
Roettger_etal_2014	2	9	streg	2	voiced	usable	186	D	Reversed
Roettger_etal_2014	2	9	strek	2	voiceless	usable	156	D	Reversed
Roettger_etal_2014	2	9	sub	2	voiced	usable	137	D	Reversed
Roettger_etal_2014	2	9	sup	2	voiceless	usable	136	D	Reversed
Roettger_etal_2014	2	9	wub	2	voiced	usable	110	B	Normal
Roettger_etal_2014	2	9	wup	2	voiceless	usable	138	B	Normal
Roettger_etal_2014	2	9	zeb	2	voiced	usable	148	B	Normal
Roettger_etal_2014	2	9	zep	2	voiceless	usable	143	B	Normal
Roettger_etal_2014	2	9	bleb	3	voiced	usable	148	D	Reversed
Roettger_etal_2014	2	9	blep	3	voiceless	usable	150	D	Reversed
Roettger_etal_2014	2	9	blog	3	voiced	usable	158	B	Normal
Roettger_etal_2014	2	9	blok	3	voiceless	usable	166	B	Normal
Roettger_etal_2014	2	9	dieg	3	voiced	usable	172	B	Normal
Roettger_etal_2014	2	9	diek	3	voiceless	usable	166	B	Normal
Roettger_etal_2014	2	9	dob	3	voiced	usable	180	D	Reversed
Roettger_etal_2014	2	9	dop	3	voiceless	usable	159	D	Reversed
Roettger_etal_2014	2	9	dug	3	voiced	usable	144	B	Normal
Roettger_etal_2014	2	9	duk	3	voiceless	usable	127	B	Normal
Roettger_etal_2014	2	9	fag	3	voiced	usable	222	B	Normal
Roettger_etal_2014	2	9	fak	3	voiceless	usable	204	B	Normal
Roettger_etal_2014	2	9	faub	3	voiced	usable	151	B	Normal
Roettger_etal_2014	2	9	faup	3	voiceless	usable	157	B	Normal
Roettger_etal_2014	2	9	frog	3	voiced	usable	160	D	Reversed
Roettger_etal_2014	2	9	frok	3	voiceless	usable	156	D	Reversed
Roettger_etal_2014	2	9	gag	3	voiced	usable	207	D	Reversed
Roettger_etal_2014	2	9	gak	3	voiceless	usable	204	D	Reversed
Roettger_etal_2014	2	9	gaug	3	voiced	usable	188	D	Reversed
Roettger_etal_2014	2	9	gauk	3	voiceless	usable	188	D	Reversed
Roettger_etal_2014	2	9	gob	3	voiced	usable	170	B	Normal
Roettger_etal_2014	2	9	gop	3	voiceless	usable	161	B	Normal
Roettger_etal_2014	2	9	grieb	3	voiced	usable	130	B	Normal
Roettger_etal_2014	2	9	griep	3	voiceless	usable	142	B	Normal
Roettger_etal_2014	2	9	heg	3	voiced	usable	155	B	Normal
Roettger_etal_2014	2	9	hek	3	voiceless	usable	151	B	Normal
Roettger_etal_2014	2	9	klab	3	voiced	usable	168	B	Normal
Roettger_etal_2014	2	9	klap	3	voiceless	usable	173	B	Normal
Roettger_etal_2014	2	9	mieb	3	voiced	usable	150	D	Reversed
Roettger_etal_2014	2	9	miep	3	voiceless	usable	135	D	Reversed
Roettger_etal_2014	2	9	naub	3	voiced	usable	169	D	Reversed
Roettger_etal_2014	2	9	naup	3	voiceless	usable	173	D	Reversed
Roettger_etal_2014	2	9	prug	3	voiced	usable	132	D	Reversed
Roettger_etal_2014	2	9	pruk	3	voiceless	usable	122	D	Reversed
Roettger_etal_2014	2	9	schlab	3	voiced	usable	154	D	Reversed
Roettger_etal_2014	2	9	schlap	3	voiceless	usable	174	D	Reversed
Roettger_etal_2014	2	9	schrieg	3	voiced	usable	138	D	Reversed
Roettger_etal_2014	2	9	schriek	3	voiceless	usable	148	D	Reversed
Roettger_etal_2014	2	9	staug	3	voiced	usable	206	B	Normal
Roettger_etal_2014	2	9	stauk	3	voiceless	usable	176	B	Normal
Roettger_etal_2014	2	9	streg	3	voiced	usable	177	D	Reversed
Roettger_etal_2014	2	9	strek	3	voiceless	usable	179	D	Reversed
Roettger_etal_2014	2	9	sub	3	voiced	usable	129	D	Reversed
Roettger_etal_2014	2	9	sup	3	voiceless	usable	139	D	Reversed
Roettger_etal_2014	2	9	wub	3	voiced	usable	137	B	Normal
Roettger_etal_2014	2	9	wup	3	voiceless	usable	140	B	Normal
Roettger_etal_2014	2	9	zeb	3	voiced	usable	148	B	Normal
Roettger_etal_2014	2	9	zep	3	voiceless	usable	135	B	Normal
Roettger_etal_2014	2	10	baug	1	voiced	usable	114	A	Enhanced
Roettger_etal_2014	2	10	bauk	1	voiceless	usable	115	A	Enhanced
Roettger_etal_2014	2	10	beg	1	voiced	usable	111	A	Enhanced
Roettger_etal_2014	2	10	bek	1	voiceless	usable	101	A	Enhanced
Roettger_etal_2014	2	10	bleb	1	voiced	usable	78	D	Reversed
Roettger_etal_2014	2	10	blep	1	voiceless	usable	96	D	Reversed
Roettger_etal_2014	2	10	blog	1	voiced	usable	84	B	Normal
Roettger_etal_2014	2	10	blok	1	voiceless	usable	75	B	Normal
Roettger_etal_2014	2	10	dab	1	voiced	usable	117	C	Reduced
Roettger_etal_2014	2	10	dag	1	voiced	usable	136	C	Reduced
Roettger_etal_2014	2	10	dak	1	voiceless	usable	129	C	Reduced
Roettger_etal_2014	2	10	dap	1	voiceless	usable	114	C	Reduced
Roettger_etal_2014	2	10	dieg	1	voiced	usable	75	B	Normal
Roettger_etal_2014	2	10	diek	1	voiceless	usable	93	B	Normal
Roettger_etal_2014	2	10	dob	1	voiced	usable	106	D	Reversed
Roettger_etal_2014	2	10	dop	1	voiceless	usable	94	D	Reversed
Roettger_etal_2014	2	10	drub	1	voiced	usable	86	C	Reduced
Roettger_etal_2014	2	10	drup	1	voiceless	usable	80	C	Reduced
Roettger_etal_2014	2	10	dug	1	voiced	usable	70	B	Normal
Roettger_etal_2014	2	10	duk	1	voiceless	usable	79	B	Normal
Roettger_etal_2014	2	10	fag	1	voiced	usable	108	B	Normal
Roettger_etal_2014	2	10	fak	1	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	10	faub	1	voiced	usable	97	B	Normal
Roettger_etal_2014	2	10	faup	1	voiceless	usable	97	B	Normal
Roettger_etal_2014	2	10	flab	1	voiced	usable	114	A	Enhanced
Roettger_etal_2014	2	10	flap	1	voiceless	usable	112	A	Enhanced
Roettger_etal_2014	2	10	fleb	1	voiced	usable	83	C	Reduced
Roettger_etal_2014	2	10	flep	1	voiceless	usable	89	C	Reduced
Roettger_etal_2014	2	10	freb	1	voiced	usable	114	A	Enhanced
Roettger_etal_2014	2	10	frep	1	voiceless	usable	116	A	Enhanced
Roettger_etal_2014	2	10	frob	1	voiced	usable	92	C	Reduced
Roettger_etal_2014	2	10	frog	1	voiced	usable	98	D	Reversed
Roettger_etal_2014	2	10	frok	1	voiceless	usable	79	D	Reversed
Roettger_etal_2014	2	10	frop	1	voiceless	usable	78	C	Reduced
Roettger_etal_2014	2	10	frub	1	voiced	usable	93	A	Enhanced
Roettger_etal_2014	2	10	frup	1	voiceless	usable	81	A	Enhanced
Roettger_etal_2014	2	10	gag	1	voiced	usable	131	D	Reversed
Roettger_etal_2014	2	10	gak	1	voiceless	usable	124	D	Reversed
Roettger_etal_2014	2	10	gaub	1	voiced	usable	114	C	Reduced
Roettger_etal_2014	2	10	gaug	1	voiced	usable	124	D	Reversed
Roettger_etal_2014	2	10	gauk	1	voiceless	usable	119	D	Reversed
Roettger_etal_2014	2	10	gaup	1	voiceless	usable	108	C	Reduced
Roettger_etal_2014	2	10	gleg	1	voiced	usable	91	C	Reduced
Roettger_etal_2014	2	10	glek	1	voiceless	usable	85	C	Reduced
Roettger_etal_2014	2	10	glieb	1	voiced	usable	99	C	Reduced
Roettger_etal_2014	2	10	gliep	1	voiceless	usable	88	C	Reduced
Roettger_etal_2014	2	10	gob	1	voiced	usable	97	B	Normal
Roettger_etal_2014	2	10	gop	1	voiceless	usable	87	B	Normal
Roettger_etal_2014	2	10	grieb	1	voiced	usable	91	B	Normal
Roettger_etal_2014	2	10	griep	1	voiceless	usable	77	B	Normal
Roettger_etal_2014	2	10	heg	1	voiced	usable	91	B	Normal
Roettger_etal_2014	2	10	hek	1	voiceless	usable	97	B	Normal
Roettger_etal_2014	2	10	klab	1	voiced	usable	126	B	Normal
Roettger_etal_2014	2	10	klap	1	voiceless	usable	109	B	Normal
Roettger_etal_2014	2	10	krob	1	voiced	usable	90	A	Enhanced
Roettger_etal_2014	2	10	krop	1	voiceless	usable	77	A	Enhanced
Roettger_etal_2014	2	10	mieb	1	voiced	usable	93	D	Reversed
Roettger_etal_2014	2	10	miep	1	voiceless	usable	91	D	Reversed
Roettger_etal_2014	2	10	naub	1	voiced	usable	121	D	Reversed
Roettger_etal_2014	2	10	naug	1	voiced	usable	119	C	Reduced
Roettger_etal_2014	2	10	nauk	1	voiceless	usable	125	C	Reduced
Roettger_etal_2014	2	10	naup	1	voiceless	usable	128	D	Reversed
Roettger_etal_2014	2	10	nug	1	voiced	usable	77	A	Enhanced
Roettger_etal_2014	2	10	nuk	1	voiceless	usable	76	A	Enhanced
Roettger_etal_2014	2	10	prieg	1	voiced	usable	78	A	Enhanced
Roettger_etal_2014	2	10	priek	1	voiceless	usable	82	A	Enhanced
Roettger_etal_2014	2	10	prug	1	voiced	usable	79	D	Reversed
Roettger_etal_2014	2	10	pruk	1	voiceless	usable	66	D	Reversed
Roettger_etal_2014	2	10	rog	1	voiced	usable	117	C	Reduced
Roettger_etal_2014	2	10	rok	1	voiceless	usable	88	C	Reduced
Roettger_etal_2014	2	10	schlab	1	voiced	usable	103	D	Reversed
Roettger_etal_2014	2	10	schlap	1	voiceless	usable	117	D	Reversed
Roettger_etal_2014	2	10	schmaub	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	10	schmaup	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	10	schrieg	1	voiced	usable	75	D	Reversed
Roettger_etal_2014	2	10	schriek	1	voiceless	usable	86	D	Reversed
Roettger_etal_2014	2	10	schug	1	voiced	usable	69	C	Reduced
Roettger_etal_2014	2	10	schuk	1	voiceless	usable	60	C	Reduced
Roettger_etal_2014	2	10	spag	1	voiced	usable	124	A	Enhanced
Roettger_etal_2014	2	10	spak	1	voiceless	usable	146	A	Enhanced
Roettger_etal_2014	2	10	staug	1	voiced	usable	114	B	Normal
Roettger_etal_2014	2	10	stauk	1	voiceless	usable	113	B	Normal
Roettger_etal_2014	2	10	streg	1	voiced	usable	109	D	Reversed
Roettger_etal_2014	2	10	strek	1	voiceless	usable	106	D	Reversed
Roettger_etal_2014	2	10	sub	1	voiced	usable	93	D	Reversed
Roettger_etal_2014	2	10	sup	1	voiceless	usable	74	D	Reversed
Roettger_etal_2014	2	10	trieg	1	voiced	usable	88	C	Reduced
Roettger_etal_2014	2	10	triek	1	voiceless	usable	71	C	Reduced
Roettger_etal_2014	2	10	wieb	1	voiced	usable	78	A	Enhanced
Roettger_etal_2014	2	10	wiep	1	voiceless	usable	73	A	Enhanced
Roettger_etal_2014	2	10	wub	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	10	wug	1	voiced	usable	94	A	Enhanced
Roettger_etal_2014	2	10	wuk	1	voiceless	usable	82	A	Enhanced
Roettger_etal_2014	2	10	wup	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	10	zeb	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	10	zep	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	10	bleb	2	voiced	usable	88	D	Reversed
Roettger_etal_2014	2	10	blep	2	voiceless	usable	115	D	Reversed
Roettger_etal_2014	2	10	blog	2	voiced	usable	91	B	Normal
Roettger_etal_2014	2	10	blok	2	voiceless	usable	88	B	Normal
Roettger_etal_2014	2	10	dieg	2	voiced	usable	78	B	Normal
Roettger_etal_2014	2	10	diek	2	voiceless	usable	94	B	Normal
Roettger_etal_2014	2	10	dob	2	voiced	usable	133	D	Reversed
Roettger_etal_2014	2	10	dop	2	voiceless	usable	106	D	Reversed
Roettger_etal_2014	2	10	dug	2	voiced	usable	87	B	Normal
Roettger_etal_2014	2	10	duk	2	voiceless	usable	87	B	Normal
Roettger_etal_2014	2	10	fag	2	voiced	usable	129	B	Normal
Roettger_etal_2014	2	10	fak	2	voiceless	usable	100	B	Normal
Roettger_etal_2014	2	10	faub	2	voiced	usable	93	B	Normal
Roettger_etal_2014	2	10	faup	2	voiceless	usable	103	B	Normal
Roettger_etal_2014	2	10	frog	2	voiced	usable	71	D	Reversed
Roettger_etal_2014	2	10	frok	2	voiceless	usable	95	D	Reversed
Roettger_etal_2014	2	10	gag	2	voiced	usable	163	D	Reversed
Roettger_etal_2014	2	10	gak	2	voiceless	usable	112	D	Reversed
Roettger_etal_2014	2	10	gaug	2	voiced	usable	96	D	Reversed
Roettger_etal_2014	2	10	gauk	2	voiceless	usable	111	D	Reversed
Roettger_etal_2014	2	10	gob	2	voiced	usable	92	B	Normal
Roettger_etal_2014	2	10	gop	2	voiceless	usable	92	B	Normal
Roettger_etal_2014	2	10	grieb	2	voiced	usable	109	B	Normal
Roettger_etal_2014	2	10	griep	2	voiceless	usable	84	B	Normal
Roettger_etal_2014	2	10	heg	2	voiced	usable	96	B	Normal
Roettger_etal_2014	2	10	hek	2	voiceless	usable	79	B	Normal
Roettger_etal_2014	2	10	klab	2	voiced	usable	106	B	Normal
Roettger_etal_2014	2	10	klap	2	voiceless	usable	136	B	Normal
Roettger_etal_2014	2	10	mieb	2	voiced	usable	106	D	Reversed
Roettger_etal_2014	2	10	miep	2	voiceless	usable	92	D	Reversed
Roettger_etal_2014	2	10	naub	2	voiced	usable	122	D	Reversed
Roettger_etal_2014	2	10	naup	2	voiceless	usable	117	D	Reversed
Roettger_etal_2014	2	10	prug	2	voiced	usable	65	D	Reversed
Roettger_etal_2014	2	10	pruk	2	voiceless	usable	79	D	Reversed
Roettger_etal_2014	2	10	schlab	2	voiced	usable	113	D	Reversed
Roettger_etal_2014	2	10	schlap	2	voiceless	usable	123	D	Reversed
Roettger_etal_2014	2	10	schrieg	2	voiced	usable	79	D	Reversed
Roettger_etal_2014	2	10	schriek	2	voiceless	usable	88	D	Reversed
Roettger_etal_2014	2	10	staug	2	voiced	usable	117	B	Normal
Roettger_etal_2014	2	10	stauk	2	voiceless	usable	113	B	Normal
Roettger_etal_2014	2	10	streg	2	voiced	usable	126	D	Reversed
Roettger_etal_2014	2	10	strek	2	voiceless	usable	112	D	Reversed
Roettger_etal_2014	2	10	sub	2	voiced	usable	89	D	Reversed
Roettger_etal_2014	2	10	sup	2	voiceless	usable	83	D	Reversed
Roettger_etal_2014	2	10	wub	2	voiced	usable	109	B	Normal
Roettger_etal_2014	2	10	wup	2	voiceless	usable	93	B	Normal
Roettger_etal_2014	2	10	zeb	2	voiced	usable	85	B	Normal
Roettger_etal_2014	2	10	zep	2	voiceless	usable	81	B	Normal
Roettger_etal_2014	2	10	bleb	3	voiced	usable	97	D	Reversed
Roettger_etal_2014	2	10	blep	3	voiceless	usable	104	D	Reversed
Roettger_etal_2014	2	10	blog	3	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	10	blok	3	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	10	dieg	3	voiced	usable	92	B	Normal
Roettger_etal_2014	2	10	diek	3	voiceless	usable	89	B	Normal
Roettger_etal_2014	2	10	dob	3	voiced	usable	111	D	Reversed
Roettger_etal_2014	2	10	dop	3	voiceless	usable	102	D	Reversed
Roettger_etal_2014	2	10	dug	3	voiced	usable	97	B	Normal
Roettger_etal_2014	2	10	duk	3	voiceless	usable	77	B	Normal
Roettger_etal_2014	2	10	fag	3	voiced	usable	108	B	Normal
Roettger_etal_2014	2	10	fak	3	voiceless	usable	110	B	Normal
Roettger_etal_2014	2	10	faub	3	voiced	usable	97	B	Normal
Roettger_etal_2014	2	10	faup	3	voiceless	usable	83	B	Normal
Roettger_etal_2014	2	10	frog	3	voiced	usable	102	D	Reversed
Roettger_etal_2014	2	10	frok	3	voiceless	usable	96	D	Reversed
Roettger_etal_2014	2	10	gag	3	voiced	usable	133	D	Reversed
Roettger_etal_2014	2	10	gak	3	voiceless	usable	144	D	Reversed
Roettger_etal_2014	2	10	gaug	3	voiced	usable	124	D	Reversed
Roettger_etal_2014	2	10	gauk	3	voiceless	usable	119	D	Reversed
Roettger_etal_2014	2	10	gob	3	voiced	usable	85	B	Normal
Roettger_etal_2014	2	10	gop	3	voiceless	usable	85	B	Normal
Roettger_etal_2014	2	10	grieb	3	voiced	usable	127	B	Normal
Roettger_etal_2014	2	10	griep	3	voiceless	usable	119	B	Normal
Roettger_etal_2014	2	10	heg	3	voiced	usable	93	B	Normal
Roettger_etal_2014	2	10	hek	3	voiceless	usable	102	B	Normal
Roettger_etal_2014	2	10	klab	3	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	10	klap	3	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	10	mieb	3	voiced	usable	99	D	Reversed
Roettger_etal_2014	2	10	miep	3	voiceless	usable	87	D	Reversed
Roettger_etal_2014	2	10	naub	3	voiced	usable	111	D	Reversed
Roettger_etal_2014	2	10	naup	3	voiceless	usable	125	D	Reversed
Roettger_etal_2014	2	10	prug	3	voiced	usable	103	D	Reversed
Roettger_etal_2014	2	10	pruk	3	voiceless	usable	75	D	Reversed
Roettger_etal_2014	2	10	schlab	3	voiced	usable	109	D	Reversed
Roettger_etal_2014	2	10	schlap	3	voiceless	usable	119	D	Reversed
Roettger_etal_2014	2	10	schrieg	3	voiced	usable	97	D	Reversed
Roettger_etal_2014	2	10	schriek	3	voiceless	usable	107	D	Reversed
Roettger_etal_2014	2	10	staug	3	voiced	usable	109	B	Normal
Roettger_etal_2014	2	10	stauk	3	voiceless	usable	118	B	Normal
Roettger_etal_2014	2	10	streg	3	voiced	usable	136	D	Reversed
Roettger_etal_2014	2	10	strek	3	voiceless	usable	83	D	Reversed
Roettger_etal_2014	2	10	sub	3	voiced	usable	100	D	Reversed
Roettger_etal_2014	2	10	sup	3	voiceless	usable	94	D	Reversed
Roettger_etal_2014	2	10	wub	3	voiced	usable	130	B	Normal
Roettger_etal_2014	2	10	wup	3	voiceless	usable	91	B	Normal
Roettger_etal_2014	2	10	zeb	3	voiced	usable	92	B	Normal
Roettger_etal_2014	2	10	zep	3	voiceless	usable	88	B	Normal
Roettger_etal_2014	2	11	baug	1	voiced	usable	211	A	Enhanced
Roettger_etal_2014	2	11	bauk	1	voiceless	usable	203	A	Enhanced
Roettger_etal_2014	2	11	beg	1	voiced	usable	165	A	Enhanced
Roettger_etal_2014	2	11	bek	1	voiceless	usable	178	A	Enhanced
Roettger_etal_2014	2	11	bleb	1	voiced	usable	151	D	Reversed
Roettger_etal_2014	2	11	blep	1	voiceless	usable	139	D	Reversed
Roettger_etal_2014	2	11	blog	1	voiced	usable	132	B	Normal
Roettger_etal_2014	2	11	blok	1	voiceless	usable	148	B	Normal
Roettger_etal_2014	2	11	dab	1	voiced	usable	182	C	Reduced
Roettger_etal_2014	2	11	dag	1	voiced	usable	179	C	Reduced
Roettger_etal_2014	2	11	dak	1	voiceless	usable	191	C	Reduced
Roettger_etal_2014	2	11	dap	1	voiceless	usable	188	C	Reduced
Roettger_etal_2014	2	11	dieg	1	voiced	usable	150	B	Normal
Roettger_etal_2014	2	11	diek	1	voiceless	usable	143	B	Normal
Roettger_etal_2014	2	11	dob	1	voiced	usable	156	D	Reversed
