publication	class	subject	voicing	pair	vowel_duration	target	acoustic_cue	dur
Baer_Henney_unpublished	tut4	HaAl	voiceless	alveolar_a	0.201347276	alveolar a	preceding vowel duration in ms	201.3472761
Baer_Henney_unpublished	tut4	KaGr	voiceless	alveolar_a	0.207408288	alveolar a	preceding vowel duration in ms	207.4082877
Baer_Henney_unpublished	tut4	KaRe	voiceless	alveolar_a	0.137520277	alveolar a	preceding vowel duration in ms	137.5202766
Baer_Henney_unpublished	tut4	MaKu	voiceless	alveolar_a	0.115656709	alveolar a	preceding vowel duration in ms	115.6567086
Baer_Henney_unpublished	tut4	StKa	voiceless	alveolar_a	0.1520138	alveolar a	preceding vowel duration in ms	152.0137997
Baer_Henney_unpublished	tut5	ClFi	voiceless	alveolar_a	0.180078363	alveolar a	preceding vowel duration in ms	180.078363
Baer_Henney_unpublished	tut4	CoLa	voiceless	alveolar_a	0.145471907	alveolar a	preceding vowel duration in ms	145.471907
Baer_Henney_unpublished	tut5	DaDr	voiceless	alveolar_a	0.100618776	alveolar a	preceding vowel duration in ms	100.6187758
Baer_Henney_unpublished	tut4	HaAl	voiceless	alveolar_a	0.144298413	alveolar a	preceding vowel duration in ms	144.2984128
Baer_Henney_unpublished	tut5	IsRa	voiceless	alveolar_a	0.200502344	alveolar a	preceding vowel duration in ms	200.5023435
Baer_Henney_unpublished	tut4	KaGr	voiceless	alveolar_a	0.154539809	alveolar a	preceding vowel duration in ms	154.539809
Baer_Henney_unpublished	tut4	KaGr	voiceless	alveolar_a	0.105229205	alveolar a	preceding vowel duration in ms	105.2292048
Baer_Henney_unpublished	tut4	KaRe	voiceless	alveolar_a	0.113044265	alveolar a	preceding vowel duration in ms	113.0442646
Baer_Henney_unpublished	tut4	MaKu	voiceless	alveolar_a	0.131708707	alveolar a	preceding vowel duration in ms	131.7087073
Baer_Henney_unpublished	tut4	StKa	voiceless	alveolar_a	0.172318892	alveolar a	preceding vowel duration in ms	172.318892
Baer_Henney_unpublished	tut5	JeSc	voiceless	alveolar_a	0.177827596	alveolar a	preceding vowel duration in ms	177.8275956
Baer_Henney_unpublished	tut7	VaMa	voiceless	alveolar_a	0.096148753	alveolar a	preceding vowel duration in ms	96.1487531
Baer_Henney_unpublished	tut7	BeNi	voiceless	alveolar_a	0.210387678	alveolar a	preceding vowel duration in ms	210.3876782
Baer_Henney_unpublished	tut7	BeNi	voiceless	alveolar_a	0.210387678	alveolar a	preceding vowel duration in ms	210.3876782
Baer_Henney_unpublished	tut9	KaKe	voiceless	alveolar_a	0.194798486	alveolar a	preceding vowel duration in ms	194.7984863
Baer_Henney_unpublished	tut7	BeNi	voiceless	alveolar_a	0.188720312	alveolar a	preceding vowel duration in ms	188.7203117
Baer_Henney_unpublished	tut7	BeNi	voiceless	alveolar_a	0.188720312	alveolar a	preceding vowel duration in ms	188.7203117
Baer_Henney_unpublished	tut7	FrSc	voiceless	alveolar_a	0.255829778	alveolar a	preceding vowel duration in ms	255.8297779
Baer_Henney_unpublished	tut9	KaKe	voiceless	alveolar_a	0.141589641	alveolar a	preceding vowel duration in ms	141.5896405
Baer_Henney_unpublished	tut2	SiCa	voiced	labial_a	0.170941578	labial a	preceding vowel duration in ms	170.9415782
Baer_Henney_unpublished	tut7	AnHu	voiced	labial_a	0.140383957	labial a	preceding vowel duration in ms	140.3839568
Baer_Henney_unpublished	tut3	AnRu	voiced	labial_a	0.102825472	labial a	preceding vowel duration in ms	102.8254718
Baer_Henney_unpublished	tut7	Beck	voiced	labial_a	0.18651662	labial a	preceding vowel duration in ms	186.5166198
Baer_Henney_unpublished	tut7	BeNi	voiced	labial_a	0.182335988	labial a	preceding vowel duration in ms	182.3359878
Baer_Henney_unpublished	tut7	BeNi	voiced	labial_a	0.182335988	labial a	preceding vowel duration in ms	182.3359878
Baer_Henney_unpublished	tut10	DiTu	voiced	labial_a	0.13404398	labial a	preceding vowel duration in ms	134.0439804
Baer_Henney_unpublished	tut7	FrSc	voiced	labial_a	0.252358477	labial a	preceding vowel duration in ms	252.3584765
Baer_Henney_unpublished	tut8	JeHa	voiced	labial_a	0.147579193	labial a	preceding vowel duration in ms	147.5791925
Baer_Henney_unpublished	tut10	JoTh	voiced	labial_a	0.102785087	labial a	preceding vowel duration in ms	102.7850873
Baer_Henney_unpublished	tut3	JuEh	voiced	labial_a	0.142966714	labial a	preceding vowel duration in ms	142.9667136
Baer_Henney_unpublished	tut7	JuSo	voiced	labial_a	0.181780396	labial a	preceding vowel duration in ms	181.7803957
Baer_Henney_unpublished	tut1	KaTh	voiced	labial_a	0.202883031	labial a	preceding vowel duration in ms	202.8830313
Baer_Henney_unpublished	tut3	LiRi	voiced	labial_a	0.142827454	labial a	preceding vowel duration in ms	142.8274537
Baer_Henney_unpublished	tut3	MaKo	voiced	labial_a	0.226413975	labial a	preceding vowel duration in ms	226.4139749
Baer_Henney_unpublished	tut7	MaMe	voiced	labial_a	0.278732703	labial a	preceding vowel duration in ms	278.7327034
Baer_Henney_unpublished	tut7	MaRe	voiced	labial_a	0.181780396	labial a	preceding vowel duration in ms	181.7803957
Baer_Henney_unpublished	tut3	MeDo	voiced	labial_a	0.101441516	labial a	preceding vowel duration in ms	101.4415157
Baer_Henney_unpublished	tut7	MiMi	voiced	labial_a	0.200966646	labial a	preceding vowel duration in ms	200.9666461
Baer_Henney_unpublished	tut8	PaNu	voiced	labial_a	0.202797876	labial a	preceding vowel duration in ms	202.7978764
Baer_Henney_unpublished	tut8	PaNu	voiced	labial_a	0.19716769	labial a	preceding vowel duration in ms	197.1676899
Baer_Henney_unpublished	tut10	PhLu	voiced	labial_a	0.124419407	labial a	preceding vowel duration in ms	124.4194074
Baer_Henney_unpublished	tut7	SaBa	voiced	labial_a	0.199058622	labial a	preceding vowel duration in ms	199.0586224
Baer_Henney_unpublished	tut8	SoBe	voiced	labial_a	0.233717559	labial a	preceding vowel duration in ms	233.7175594
Baer_Henney_unpublished	tut8	SoBe	voiced	labial_a	0.207748942	labial a	preceding vowel duration in ms	207.7489417
Baer_Henney_unpublished	tut7	VaMa	voiced	labial_a	0.131576206	labial a	preceding vowel duration in ms	131.5762064
Baer_Henney_unpublished	tut7	VaSc	voiced	labial_a	0.078276541	labial a	preceding vowel duration in ms	78.2765413
Baer_Henney_unpublished	tut7	YuVo	voiced	labial_a	0.215419355	labial a	preceding vowel duration in ms	215.4193551
Baer_Henney_unpublished	tut3	KiSt	voiced	labial_a	0.227288419	labial a	preceding vowel duration in ms	227.2884192
Baer_Henney_unpublished	tut10	ClGo	voiced	labial_a	0.15188741	labial a	preceding vowel duration in ms	151.8874103
Baer_Henney_unpublished	tut3	LaKu	voiced	labial_a	0.405766063	labial a	preceding vowel duration in ms	405.7660626
Baer_Henney_unpublished	tut4	HaAl	voiced	labial_a	0.104336071	labial a	preceding vowel duration in ms	104.3360707
Baer_Henney_unpublished	tut3	JeJe	voiced	labial_a	0.10778161	labial a	preceding vowel duration in ms	107.7816104
Baer_Henney_unpublished	tut4	CoLa	voiced	labial_a	0.092394319	labial a	preceding vowel duration in ms	92.3943193
Baer_Henney_unpublished	tut8	JeHa	voiced	labial_a	0.14313604	labial a	preceding vowel duration in ms	143.1360397
Baer_Henney_unpublished	tut6	AnHo	voiced	labial_a	0.17204216	labial a	preceding vowel duration in ms	172.0421602
Baer_Henney_unpublished	tut9	KaKe	voiced	labial_a	0.142491485	labial a	preceding vowel duration in ms	142.4914853
Baer_Henney_unpublished	tut6	MaHo	voiced	labial_a	0.119699145	labial a	preceding vowel duration in ms	119.6991445
Baer_Henney_unpublished	tut6	MlHa	voiced	labial_a	0.194424755	labial a	preceding vowel duration in ms	194.4247548
Baer_Henney_unpublished	tut3	LaKu	voiced	labial_a	0.355045305	labial a	preceding vowel duration in ms	355.0453048
Baer_Henney_unpublished	tut3	LaKu	voiced	labial_a	0.355045305	labial a	preceding vowel duration in ms	355.0453048
Baer_Henney_unpublished	tut7	AnHu	voiced	labial_a	0.096191384	labial a	preceding vowel duration in ms	96.1913841
Baer_Henney_unpublished	tut3	AnRu	voiced	labial_a	0.15209601	labial a	preceding vowel duration in ms	152.0960104
Baer_Henney_unpublished	tut7	BeNi	voiced	labial_a	0.224413524	labial a	preceding vowel duration in ms	224.4135235
Baer_Henney_unpublished	tut7	BeNi	voiced	labial_a	0.224413524	labial a	preceding vowel duration in ms	224.4135235
Baer_Henney_unpublished	tut2	DaAr	voiced	labial_a	0.16272172	labial a	preceding vowel duration in ms	162.7217199
Baer_Henney_unpublished	tut10	DiTu	voiced	labial_a	0.147768896	labial a	preceding vowel duration in ms	147.768896
Baer_Henney_unpublished	tut9	EdGr	voiced	labial_a	0.10071372	labial a	preceding vowel duration in ms	100.7137195
Baer_Henney_unpublished	tut7	FrSc	voiced	labial_a	0.243617434	labial a	preceding vowel duration in ms	243.6174342
Baer_Henney_unpublished	tut2	JeMe	voiced	labial_a	0.161070555	labial a	preceding vowel duration in ms	161.0705546
Baer_Henney_unpublished	tut10	JoTh	voiced	labial_a	0.111504686	labial a	preceding vowel duration in ms	111.5046861
Baer_Henney_unpublished	tut7	JuSo	voiced	labial_a	0.207749024	labial a	preceding vowel duration in ms	207.7490236
Baer_Henney_unpublished	tut1	KaTh	voiced	labial_a	0.22824341	labial a	preceding vowel duration in ms	228.2434102
Baer_Henney_unpublished	tut3	LiRi	voiced	labial_a	0.10712059	labial a	preceding vowel duration in ms	107.1205903
Baer_Henney_unpublished	tut2	MaGe	voiced	labial_a	0.171480892	labial a	preceding vowel duration in ms	171.480892
Baer_Henney_unpublished	tut3	MaKo	voiced	labial_a	0.164332724	labial a	preceding vowel duration in ms	164.3327237
Baer_Henney_unpublished	tut7	MaMe	voiced	labial_a	0.206111245	labial a	preceding vowel duration in ms	206.1112453
Baer_Henney_unpublished	tut7	MaRe	voiced	labial_a	0.155811768	labial a	preceding vowel duration in ms	155.8117677
Baer_Henney_unpublished	tut9	MaRo	voiced	labial_a	0.164194442	labial a	preceding vowel duration in ms	164.194442
Baer_Henney_unpublished	tut2	MaSc	voiced	labial_a	0.122973237	labial a	preceding vowel duration in ms	122.9732369
Baer_Henney_unpublished	tut3	MeDo	voiced	labial_a	0.177522652	labial a	preceding vowel duration in ms	177.5226524
Baer_Henney_unpublished	tut7	MiMi	voiced	labial_a	0.193479838	labial a	preceding vowel duration in ms	193.4798375
Baer_Henney_unpublished	tut2	MiPa	voiced	labial_a	0.127408581	labial a	preceding vowel duration in ms	127.4085809
Baer_Henney_unpublished	tut2	MoSc	voiced	labial_a	0.242655257	labial a	preceding vowel duration in ms	242.6552572
Baer_Henney_unpublished	tut10	PhLu	voiced	labial_a	0.104224317	labial a	preceding vowel duration in ms	104.2243165
Baer_Henney_unpublished	tut2	RoBe	voiced	labial_a	0.158724693	labial a	preceding vowel duration in ms	158.7246925
Baer_Henney_unpublished	tut7	SaBa	voiced	labial_a	0.173941463	labial a	preceding vowel duration in ms	173.9414633
Baer_Henney_unpublished	tut2	SeUc	voiced	labial_a	0.131708707	labial a	preceding vowel duration in ms	131.7087073
Baer_Henney_unpublished	tut2	SiCa	voiced	labial_a	0.179334203	labial a	preceding vowel duration in ms	179.3342028
Baer_Henney_unpublished	tut7	TcQu	voiced	labial_a	0.100051813	labial a	preceding vowel duration in ms	100.051813
Baer_Henney_unpublished	tut9	VaHu	voiced	labial_a	0.124748791	labial a	preceding vowel duration in ms	124.7487907
Baer_Henney_unpublished	tut7	VaMa	voiced	labial_a	0.09511243	labial a	preceding vowel duration in ms	95.1124301
Baer_Henney_unpublished	tut7	VaSc	voiced	labial_a	0.11182363	labial a	preceding vowel duration in ms	111.8236304
Baer_Henney_unpublished	tut9	ViBe	voiced	labial_a	0.12856552	labial a	preceding vowel duration in ms	128.5655204
Baer_Henney_unpublished	tut7	YuVo	voiced	labial_a	0.149936767	labial a	preceding vowel duration in ms	149.936767
Baer_Henney_unpublished	tut10	RuYi	voiced	labial_a	0.229267507	labial a	preceding vowel duration in ms	229.2675065
Baer_Henney_unpublished	tut10	SeGu	voiced	labial_a	0.261964463	labial a	preceding vowel duration in ms	261.9644628
Baer_Henney_unpublished	tut3	KiSt	voiced	labial_a	0.208734263	labial a	preceding vowel duration in ms	208.7342626
Baer_Henney_unpublished	tut9	AnKu	voiced	labial_a	0.142651584	labial a	preceding vowel duration in ms	142.6515835
Baer_Henney_unpublished	tut10	ClGo	voiced	labial_a	0.155419676	labial a	preceding vowel duration in ms	155.4196757
Baer_Henney_unpublished	tut9	DaHe	voiced	labial_a	0.094947795	labial a	preceding vowel duration in ms	94.9477945
Baer_Henney_unpublished	tut9	DaHe	voiced	labial_a	0.091701716	labial a	preceding vowel duration in ms	91.701716
Baer_Henney_unpublished	tut3	LaKu	voiced	labial_a	0.355045305	labial a	preceding vowel duration in ms	355.0453048
Baer_Henney_unpublished	tut9	AnKu	voiced	labial_a	0.126801345	labial a	preceding vowel duration in ms	126.8013447
Baer_Henney_unpublished	tut5	ClFi	voiced	labial_a	0.221973776	labial a	preceding vowel duration in ms	221.9737759
Baer_Henney_unpublished	tut2	DaAr	voiced	labial_a	0.183555031	labial a	preceding vowel duration in ms	183.555031
Baer_Henney_unpublished	tut5	DaDr	voiced	labial_a	0.120512037	labial a	preceding vowel duration in ms	120.5120373
Baer_Henney_unpublished	tut10	DiTu	voiced	labial_a	0.18589392	labial a	preceding vowel duration in ms	185.8939201
Baer_Henney_unpublished	tut9	EdGr	voiced	labial_a	0.11113238	labial a	preceding vowel duration in ms	111.1323802
Baer_Henney_unpublished	tut4	HaAl	voiced	labial_a	0.155036899	labial a	preceding vowel duration in ms	155.0368993
Baer_Henney_unpublished	tut5	IsRa	voiced	labial_a	0.133089218	labial a	preceding vowel duration in ms	133.0892182
Baer_Henney_unpublished	tut2	JeMe	voiced	labial_a	0.143438902	labial a	preceding vowel duration in ms	143.438902
Baer_Henney_unpublished	tut5	JeSc	voiced	labial_a	0.126124796	labial a	preceding vowel duration in ms	126.1247956
Baer_Henney_unpublished	tut10	JoTh	voiced	labial_a	0.140134825	labial a	preceding vowel duration in ms	140.1348251
Baer_Henney_unpublished	tut4	KaGr	voiced	labial_a	0.1952078	labial a	preceding vowel duration in ms	195.2078002
Baer_Henney_unpublished	tut4	KaRe	voiced	labial_a	0.131787957	labial a	preceding vowel duration in ms	131.7879572
Baer_Henney_unpublished	tut2	MaGe	voiced	labial_a	0.150875219	labial a	preceding vowel duration in ms	150.8752191
Baer_Henney_unpublished	tut9	MaRo	voiced	labial_a	0.18148684	labial a	preceding vowel duration in ms	181.4868401
Baer_Henney_unpublished	tut2	MaSc	voiced	labial_a	0.242517958	labial a	preceding vowel duration in ms	242.5179583
Baer_Henney_unpublished	tut2	MiPa	voiced	labial_a	0.121727944	labial a	preceding vowel duration in ms	121.7279435
Baer_Henney_unpublished	tut2	MoSc	voiced	labial_a	0.195905164	labial a	preceding vowel duration in ms	195.905164
Baer_Henney_unpublished	tut10	PhLu	voiced	labial_a	0.093095449	labial a	preceding vowel duration in ms	93.0954488
Baer_Henney_unpublished	tut2	RoBe	voiced	labial_a	0.137080416	labial a	preceding vowel duration in ms	137.0804163
Baer_Henney_unpublished	tut2	SeUc	voiced	labial_a	0.086708232	labial a	preceding vowel duration in ms	86.7082323
Baer_Henney_unpublished	tut9	VaHu	voiced	labial_a	0.076374509	labial a	preceding vowel duration in ms	76.3745086
Baer_Henney_unpublished	tut9	ViBe	voiced	labial_a	0.264948819	labial a	preceding vowel duration in ms	264.9488187
Baer_Henney_unpublished	tut10	RuYi	voiced	labial_a	0.227068255	labial a	preceding vowel duration in ms	227.0682547
Baer_Henney_unpublished	tut10	SeGu	voiced	labial_a	0.371684898	labial a	preceding vowel duration in ms	371.6848982
Baer_Henney_unpublished	tut10	ClGo	voiced	labial_a	0.169548737	labial a	preceding vowel duration in ms	169.5487371
Baer_Henney_unpublished	tut9	DaHe	voiced	labial_a	0.105497549	labial a	preceding vowel duration in ms	105.4975494
Baer_Henney_unpublished	tut2	DaAr	voiced	labial_a	0.312698063	labial a	preceding vowel duration in ms	312.6980626
Baer_Henney_unpublished	tut10	DiTu	voiced	labial_a	0.167869616	labial a	preceding vowel duration in ms	167.8696163
Baer_Henney_unpublished	tut2	JeMe	voiced	labial_a	0.157734647	labial a	preceding vowel duration in ms	157.7346467
Baer_Henney_unpublished	tut10	JoTh	voiced	labial_a	0.135677517	labial a	preceding vowel duration in ms	135.6775171
Baer_Henney_unpublished	tut2	MaGe	voiced	labial_a	0.173939668	labial a	preceding vowel duration in ms	173.9396681
Baer_Henney_unpublished	tut2	MaSc	voiced	labial_a	0.190387366	labial a	preceding vowel duration in ms	190.3873662
Baer_Henney_unpublished	tut2	MiPa	voiced	labial_a	0.075471325	labial a	preceding vowel duration in ms	75.471325
Baer_Henney_unpublished	tut2	MoSc	voiced	labial_a	0.280500576	labial a	preceding vowel duration in ms	280.5005757
Baer_Henney_unpublished	tut10	PhLu	voiced	labial_a	0.095900945	labial a	preceding vowel duration in ms	95.9009451
Baer_Henney_unpublished	tut2	RoBe	voiced	labial_a	0.165939451	labial a	preceding vowel duration in ms	165.9394513
Baer_Henney_unpublished	tut2	SiCa	voiced	labial_a	0.192475994	labial a	preceding vowel duration in ms	192.4759942
Baer_Henney_unpublished	tut10	ClGo	voiced	labial_a	0.158951941	labial a	preceding vowel duration in ms	158.9519411
Baer_Henney_unpublished	tut3	JeJe	voiced	labial_a	0.082421232	labial a	preceding vowel duration in ms	82.4212315
Baer_Henney_unpublished	tut2	JeMe	voiced	labial_a	0.109483195	labial a	preceding vowel duration in ms	109.4831948
Baer_Henney_unpublished	tut2	MaGe	voiced	labial_a	0.085802981	labial a	preceding vowel duration in ms	85.8029809
Baer_Henney_unpublished	tut6	MaHo	voiced	labial_a	0.130654659	labial a	preceding vowel duration in ms	130.6546594
Baer_Henney_unpublished	tut2	MaSc	voiced	labial_a	0.057661847	labial a	preceding vowel duration in ms	57.6618472
Baer_Henney_unpublished	tut2	MiPa	voiced	labial_a	0.110772429	labial a	preceding vowel duration in ms	110.7724286
Baer_Henney_unpublished	tut6	MlHa	voiced	labial_a	0.226828881	labial a	preceding vowel duration in ms	226.8288806
Baer_Henney_unpublished	tut2	MoSc	voiced	labial_a	0.158059848	labial a	preceding vowel duration in ms	158.0598482
Baer_Henney_unpublished	tut2	RoBe	voiced	labial_a	0.090184484	labial a	preceding vowel duration in ms	90.1844844
Baer_Henney_unpublished	tut2	SeUc	voiced	labial_a	0.057073773	labial a	preceding vowel duration in ms	57.0737732
Baer_Henney_unpublished	tut3	JeJe	voiced	labial_a	0.126801895	labial a	preceding vowel duration in ms	126.8018946
Baer_Henney_unpublished	tut4	SvBo	voiced	labial_a	0.222131665	labial a	preceding vowel duration in ms	222.1316647
Baer_Henney_unpublished	tut3	AnRu	voiceless	labial_a	0.094705165	labial a	preceding vowel duration in ms	94.705165
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_a	0.105193839	labial a	preceding vowel duration in ms	105.1938391
Baer_Henney_unpublished	tut7	BeNi	voiceless	labial_a	0.105193839	labial a	preceding vowel duration in ms	105.1938391
Baer_Henney_unpublished	tut10	DiTu	voiceless	labial_a	0.111941489	labial a	preceding vowel duration in ms	111.9414887
Baer_Henney_unpublished	tut7	FrSc	voiceless	labial_a	0.273021594	labial a	preceding vowel duration in ms	273.0215943
