publication	class	subject	Item	voicing	pair	dur
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-1-e	voiceless	labial_e	0.076081137
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-10	voiceless	labial_a	0.119424572
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-10-a	voiceless	labial_a	0.053890805
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-10-a	voiceless	labial_a	0.053890805
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-10-o	voiceless	labial_o	0.109345124
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-11	voiceless	labial_e	0.126059271
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-11-e	voiceless	labial_e	0.117291752
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-11-e	voiceless	labial_e	0.117291752
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-11-u	voiceless	labial_u	0.18609699
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-12	voiceless	labial_u	0.08625108
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-12-u	voiceless	labial_u	0.164842463
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-12-u	voiceless	labial_u	0.170826425
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-12-u	voiceless	labial_u	0.164842463
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-13	voiceless	labial_a	0.132693969
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-13-a	voiceless	labial_a	0.10778161
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-13-a	voiceless	labial_a	0.10778161
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-13-u	voiceless	labial_u	0.115127799
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-14	voiceless	labial_u	0.08625108
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-14-u	voiceless	labial_u	0.061769481
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-15	voiceless	labial_u	0.139328668
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-15-a	voiceless	labial_a	0.114121705
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-15-a	voiceless	labial_a	0.114121705
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-15-u	voiceless	labial_u	0.166120477
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-2	voiceless	labial_i	0.165867461
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-2-e	voiceless	labial_e	0.094625588
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-2-i	voiceless	labial_i	0.079251184
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-2-i	voiceless	labial_i	0.079251184
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-2-oe	voiceless	labial_oe	0.088761326
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-2-y	voiceless	labial_y	0.088761326
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-3	voiceless	labial_a	0.165867461
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-3-a	voiceless	labial_a	0.069741042
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-3-a	voiceless	labial_a	0.069741042
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-3-u	voiceless	labial_u	0.10093396
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-4	voiceless	labial_e	0.132693969
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-4-e	voiceless	labial_e	0.133141989
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-4-e	voiceless	labial_e	0.133141989
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-4-u	voiceless	labial_u	0.105139542
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-5	voiceless	labial_a	0.08625108
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-5-a	voiceless	labial_a	0.108293728
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-5-e	voiceless	labial_e	0.10778161
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-6	voiceless	labial_i	0.084534649
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-6-i	voiceless	labial_i	0.038040568
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-6-i	voiceless	labial_i	0.219280189
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-6-i	voiceless	labial_i	0.038040568
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-7	voiceless	labial_a	0.126059271
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-7-a	voiceless	labial_a	0.0602309
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-7-i	voiceless	labial_i	0.073860528
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-8	voiceless	labial_a	0.106155175
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-8-a	voiceless	labial_a	0.088761326
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-8-a	voiceless	labial_a	0.088761326
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-8-i	voiceless	labial_i	0.294390718
Baer_Henney_unpublished_2017	tut8	ElBe	labial-voiceless-9	voiceless	labial_o	0.17250216
Baer_Henney_unpublished_2017	tut8	MaTh	labial-voiceless-9-o	voiceless	labial_o	0.085591279
Baer_Henney_unpublished_2017	tut8	AyAy	labial-voiceless-9-o	voiceless	labial_o	0.109345124
Baer_Henney_unpublished_2017	tut8	MiUl	labial-voiceless-9-o	voiceless	labial_o	0.085591279
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-1	voiced	velar_a	0.139328668
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-1-a	voiced	velar_a	0.141256403
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-1-oe	voiced	velar_oe	0.082421231
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-1-y	voiced	velar_y	0.082421231
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-10	voiced	velar_oe	0.139328668
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-10-oe	voiced	velar_oe	0.134578614
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-10-u	voiced	velar_u	0.069741042
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-10-u	voiced	velar_u	0.069741042
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-11	voiced	velar_e	0.126059271
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-11-a	voiced	velar_a	0.155475098
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-11-e	voiced	velar_e	0.139482084
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-11-e	voiced	velar_e	0.139482084
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-12	voiced	velar_i	0.145963366
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-12-a	voiced	velar_a	0.150875243
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-12-i	voiced	velar_i	0.088761326
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-12-i	voiced	velar_i	0.088761326
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-13	voiced	velar_u	0.126059271
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-13-a	voiced	velar_a	0.164017686
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-13-u	voiced	velar_u	0.072911089
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-13-u	voiced	velar_u	0.072911089
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-14	voiced	velar_o	0.185771557
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-14-a	voiced	velar_a	0.138784196
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-14-o	voiced	velar_o	0.129971942
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-14-o	voiced	velar_o	0.129971942
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-15	voiced	velar_u	0.152598065
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-15-i	voiced	velar_i	0.281773973
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-15-u	voiced	velar_u	0.063400947
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-15-u	voiced	velar_u	0.063400947
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-2	voiced	velar_o	0.159232763
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-2-a	voiced	velar_a	0.151400941
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-2-o	voiced	velar_o	0.082421231
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-2-o	voiced	velar_o	0.082421231
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-3	voiced	velar_o	0.099520477
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-3-e	voiced	velar_e	0.11249931
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-3-o	voiced	velar_o	0.126801895
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-3-o	voiced	velar_o	0.126801895
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-4	voiced	velar_o	0.159232763
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-4-e	voiced	velar_e	0.245369406
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-4-o	voiced	velar_o	0.063400947
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-4-o	voiced	velar_o	0.063400947
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-5	voiced	velar_a	0.17250216
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-5-a	voiced	velar_a	0.0602309
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-5-a	voiced	velar_a	0.0602309
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-5-o	voiced	velar_o	0.155606522
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-6	voiced	velar_i	0.126059271
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-6-i	voiced	velar_i	0.057060853
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-6-i	voiced	velar_i	0.057060853
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-6-o	voiced	velar_o	0.263374553
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-7	voiced	velar_a	0.17250216
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-7-a	voiced	velar_a	0.063400947
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-7-a	voiced	velar_a	0.063400947
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-7-o	voiced	velar_o	0.117756287
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-8	voiced	velar_o	0.145963366
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-8-o	voiced	velar_o	0.101441516
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-8-o	voiced	velar_o	0.101441516
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-8-u	voiced	velar_u	0.130373032
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiced-9	voiced	velar_e	0.152598065
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiced-9-e	voiced	velar_e	0.088761326
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiced-9-e	voiced	velar_e	0.088761326
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiced-9-u	voiced	velar_u	0.138784196
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-1	voiceless	velar_a	0.126059271
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-1-a	voiceless	velar_a	0.136312037
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-1-a	voiceless	velar_a	0.191353967
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-1-a	voiceless	velar_a	0.136312037
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-10	voiceless	velar_e	0.145963366
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-10-e	voiceless	velar_e	0.079251184
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-10-e	voiceless	velar_e	0.079251184
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-10-oe	voiceless	velar_oe	0.119859078
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-11	voiceless	velar_o	0.092885778
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-11-a	voiceless	velar_a	0.14929815
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-11-o	voiceless	velar_o	0.069741042
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-11-o	voiceless	velar_o	0.069741042
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-12	voiceless	velar_a	0.092885778
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-12-a	voiceless	velar_a	0.082421231
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-12-a	voiceless	velar_a	0.172428849
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-12-a	voiceless	velar_a	0.082421231
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-13	voiceless	velar_e	0.152598065
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-13-a	voiceless	velar_a	0.106190938
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-13-e	voiceless	velar_e	0.139482084
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-13-e	voiceless	velar_e	0.139482084
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-14	voiceless	velar_a	0.112789874
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-14-a	voiceless	velar_a	0.079251184
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-14-a	voiceless	velar_a	0.123801811
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-14-a	voiceless	velar_a	0.079251184
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-15	voiceless	velar_o	0.139328668
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-15-i	voiceless	velar_i	0.240145785
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-15-o	voiceless	velar_o	0.063400947
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-15-o	voiceless	velar_o	0.063400947
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-2	voiceless	velar_u	0.08625108
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-2-a	voiceless	velar_a	0.151400941
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-2-u	voiceless	velar_u	0.088761326
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-2-u	voiceless	velar_u	0.088761326
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-3	voiceless	velar_i	0.079616382
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-3-e	voiceless	velar_e	0.088317215
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-3-i	voiceless	velar_i	0.114121705
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-3-i	voiceless	velar_i	0.114121705
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-4	voiceless	velar_e	0.139328668
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-4-e	voiceless	velar_e	0.091931374
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-4-e	voiceless	velar_e	0.185045594
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-4-e	voiceless	velar_e	0.091931374
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-5	voiceless	velar_e	0.139328668
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-5-e	voiceless	velar_e	0.087176303
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-5-e	voiceless	velar_e	0.087176303
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-5-o	voiceless	velar_o	0.121961869
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-6	voiceless	velar_o	0.139328668
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-6-o	voiceless	velar_o	0.139482081
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-6-o	voiceless	velar_o	0.117756287
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-6-o	voiceless	velar_o	0.139482081
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-7	voiceless	velar_o	0.152598065
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-7-o	voiceless	velar_o	0.183862747
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-7-o	voiceless	velar_o	0.094642312
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-7-o	voiceless	velar_o	0.183862747
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-8	voiceless	velar_o	0.126059271
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-8-o	voiceless	velar_o	0.091931374
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-8-o	voiceless	velar_o	0.091931374
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-8-u	voiceless	velar_a	0.09883117
Baer_Henney_unpublished_2017	tut8	ElBe	velar-voiceless-9	voiceless	velar_a	0.145963366
Baer_Henney_unpublished_2017	tut8	MaTh	velar-voiceless-9-a	voiceless	velar_a	0.104611563
Baer_Henney_unpublished_2017	tut8	MiUl	velar-voiceless-9-a	voiceless	velar_a	0.104611563
Baer_Henney_unpublished_2017	tut8	AyAy	velar-voiceless-9-u	voiceless	velar_u	0.115653496
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-vocied-9-o	voiced	alveolar_o	0.158796348
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-1	voiced	alveolar_oe	0.119037056
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-1-oe	voiced	alveolar_oe	0.153335253
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-1-oe	voiced	alveolar_oe	0.197415969
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-1-oe	voiced	alveolar_oe	0.161443242
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-10	voiced	alveolar_o	0.122901895
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-10-o	voiced	alveolar_o	0.135224064
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-10-o	voiced	alveolar_o	0.131952713
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-10-o	voiced	alveolar_o	0.148345265
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-11	voiced	alveolar_y	0.081934597
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-11-y	voiced	alveolar_y	0.186693132
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-11-y	voiced	alveolar_y	0.16307363
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-11-y	voiced	alveolar_y	0.12841073
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-12	voiced	alveolar_o	0.145317964
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-12-o	voiced	alveolar_o	0.169816266
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-12-o	voiced	alveolar_o	0.08887784
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-12-o	voiced	alveolar_o	0.161088837
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-13	voiced	alveolar_u	0.121355959
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-13-o	voiced	alveolar_o	0.205180273
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-13-u	voiced	alveolar_u	0.202481168
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-13-u	voiced	alveolar_u	0.151626459
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-14	voiced	alveolar_u	0.070680686
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-14-u	voiced	alveolar_u	0.16422081
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-14-u	voiced	alveolar_u	0.130964163
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-14-u	voiced	alveolar_u	0.140076956
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-15	voiced	alveolar_e	0.127539702
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-15-e	voiced	alveolar_e	0.135224064
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-15-e	voiced	alveolar_e	0.19307988
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-15-e	voiced	alveolar_e	0.166773668
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-2	voiced	alveolar_oe	0.093529115
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-2-oe	voiced	alveolar_oe	0.141540234
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-2-oe	voiced	alveolar_oe	0.161783312
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-2-y	voiced	alveolar_y	0.194790315
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-3	voiced	alveolar_a	0.147636868
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-3-a	voiced	alveolar_a	0.183235852
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-3-a	voiced	alveolar_a	0.160369053
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-3-a	voiced	alveolar_a	0.155470261
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-4	voiced	alveolar_a	0.129858606
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-4-a	voiced	alveolar_a	0.226451854
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-4-a	voiced	alveolar_a	0.088707322
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-4-a	voiced	alveolar_a	0.195174011
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-5	voiced	alveolar_e	0.105123633
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-5-e	voiced	alveolar_e	0.148663049
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-5-e	voiced	alveolar_e	0.235454704
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-5-e	voiced	alveolar_e	0.130650532
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-6	voiced	alveolar_e	0.099712858
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-6-e	voiced	alveolar_e	0.200522253
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-6-e	voiced	alveolar_e	0.16850567
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-6-e	voiced	alveolar_e	0.156020194
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-7	voiced	alveolar_i	0.078069757
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-7-e	voiced	alveolar_e	0.193710601
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-7-i	voiced	alveolar_i	0.172864011
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-7-i	voiced	alveolar_i	0.138485465
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-8	voiced	alveolar_i	0.098166922
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-8-i	voiced	alveolar_i	0.125813541
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiced-8-i	voiced	alveolar_i	0.14311968
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-8-i	voiced	alveolar_i	0.12003567
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiced-9	voiced	alveolar_o	0.125993767
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiced-9-o	voiced	alveolar_o	0.165949451
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiced-9-o	voiced	alveolar_o	0.162460127
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-a	voiced	alveolar_a	0.199195346
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-a	voiced	alveolar_a	0.186745637
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-e	voiced	alveolar_e	0.150433985
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-e	voiced	alveolar_e	0.136039454
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-e	voiced	alveolar_e	0.157295618
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-i	voiced	alveolar_i	0.107897479
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-i	voiced	alveolar_i	0.097778357
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-o	voiced	alveolar_o	0.157696316
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-o	voiced	alveolar_o	0.13816507
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-o	voiced	alveolar_o	0.150918769
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-oe	voiced	alveolar_oe	0.144541919
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-oe	voiced	alveolar_oe	0.165798084
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-u	voiced	alveolar_u	0.124276739
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-u	voiced	alveolar_u	0.157295616
Baer_Henney_unpublished_2017	tut9	AnNg	alveolar-voiced-y	voiced	alveolar_y	0.131788221
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiceless-1	voiceless	alveolar_oe	0.068021175
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiceless-1-oe	voiceless	alveolar_oe	0.255838736
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiceless-1-oe	voiceless	alveolar_oe	0.195496453
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiceless-1-oe	voiceless	alveolar_oe	0.15018434
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiceless-10	voiceless	alveolar_o	0.136815317
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiceless-10-o	voiceless	alveolar_o	0.127919368
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiceless-10-o	voiceless	alveolar_o	0.217583329
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiceless-10-o	voiceless	alveolar_o	0.183217217
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiceless-11	voiceless	alveolar_y	0.085799436
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiceless-11-y	voiceless	alveolar_y	0.176321291
Baer_Henney_unpublished_2017	tut9	ThSc	alveolar-voiceless-11-y	voiceless	alveolar_y	0.141890728
Baer_Henney_unpublished_2017	tut9	TiBa	alveolar-voiceless-11-y	voiceless	alveolar_y	0.126794575
Baer_Henney_unpublished_2017	tut9	RePl	alveolar-voiceless-12	voiceless	alveolar_o	0.10087231
Baer_Henney_unpublished_2017	tut9	DaLi	alveolar-voiceless-12-o	voiceless	alveolar_o	0.171135371
